dye_raw,eco_class,record_count,avg_pce_percent,max_pce_percent,avg_jsc,avg_voc,avg_ff,example_name,example_smiles,common_semiconductors,common_redox_couples,common_substrates,sources,screening_reasons,example_dois,example_titles
C. occidentalis,metal_free_candidate_uncertain,1,0.15,0.15,0.2,0.83,0.9,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solener.2019.02.023,Progress in dye sensitized solar cell by incorporating natural photosensitizers
ZnChl - NMe2,metal_free_candidate_uncertain,1,0.15,0.15,0.82,350.0,0.52,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.ica.2015.09.027,Artificial zinc chlorin dyes for dye sensitized solar cell
Mixed rosella - blue pea,metal_free_candidate_uncertain,1,0.15,0.15,0.82,0.38,0.47,,,TiO2,I−/I3−,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.rser.2011.07.148,Review: Dye sensitized solar cells based on natural photosensitizers
PW11Rh-COOH,metal_free_candidate_uncertain,2,0.141,0.141,0.401,462.0,0.758,,,TiO2,I−/I3−,FTO,elsevier; rsc,no_heavy_metal_keyword_detected,10.1016/j.inoche.2013.10.027; 10.1039/C8CS00559A,Polyoxometalates in dye-sensitized solar cells   | The research of a new polyoxometalates based photosensitizer on dye sensitized solar cell
Strawberry,metal_free_candidate_uncertain,4,0.14,0.14,1.73,264.7117,27.015,,,TiO2,,FTO,elsevier,no_heavy_metal_keyword_detected,10.1016/j.ijleo.2016.07.092; 10.1016/j.jphotochem.2015.10.009; 10.1016/j.solmat.2008.05.007,"Fabrication, modeling and electrical characterization of natural dye sensitized solar cell under different thermal stress conditions | Red Sicilian orange and purple eggplant fruits as natural sensitizers for dye-sensitized solar cells | Role of pH and pigment concentration for natural dye-sensitized solar cells treated with anthocyanin extracts of common fruits"
H2 - mesoporphyrin IX,metal_free_candidate_uncertain,2,0.14,0.14,,767.0,0.46,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.jpowsour.2012.08.062; 10.1016/j.jpowsour.2013.08.030,Enhancement of photovoltaic performance of photoelectrochemical biofuel cells by β-functionalized porphyrin sensitizers | Photoelectrochemical biofuel cells based on H2-mesoporphyrin IX or Zn-mesoporphyrin IX sensitizer on titanium dioxide film electrode
GU113,metal_free_candidate_uncertain,1,0.14,0.14,0.5,0.39,0.73,,,,,,rsc,no_heavy_metal_keyword_detected,10.1039/C5RA09455K,Importance of fluorescence lifetimes for efficient indoline dyes in dye-sensitized solar cells  
7-P,metal_free_candidate_uncertain,1,0.14,0.14,0.7,315.0,0.63,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.jorganchem.2016.10.022,Synthesis of pentamethyldisilanyl-substituted starlike molecule with triazine core and its application to dye-sensitized solar cells
RR - 133,metal_free_candidate_uncertain,1,0.14,0.14,0.173,0.4,0.32,,,TiO2,,glass,elsevier,no_heavy_metal_keyword_detected,10.1016/j.saa.2013.05.090,Photostability of low cost dye-sensitized solar cells based on natural and synthetic dyes
T. indica,metal_free_candidate_uncertain,1,0.14,0.14,0.35,0.53,0.67,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.optmat.2019.02.037,Natural dye extract from Cassia fistula and its application in dye-sensitized solar cell: Experimental and density functional theory studies
Red cabbage in EtOH extract,metal_free_candidate_uncertain,1,0.14,0.14,0.58,0.36,0.52,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solener.2019.02.023,Progress in dye sensitized solar cell by incorporating natural photosensitizers
Red onion in MeOH extract,metal_free_candidate_uncertain,1,0.14,0.14,0.52,0.44,0.48,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solener.2019.02.023,Progress in dye sensitized solar cell by incorporating natural photosensitizers
Sweet potato leaves,metal_free_candidate_uncertain,1,0.14,0.14,0.57,0.59,0.41,,,,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.rser.2016.06.045,"Dye-sensitised solar cells: Development, structure, operation principles, electron kinetics, characterisation, synthesis materials and natural photosensitisers"
Allium cepa ( Red onion ),metal_free_candidate_uncertain,1,0.14,0.14,0.51,0.44,0.48,,,,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.rser.2016.06.045,"Dye-sensitised solar cells: Development, structure, operation principles, electron kinetics, characterisation, synthesis materials and natural photosensitisers"
Riboflavin dye,metal_free_candidate_uncertain,1,0.137,0.137,0.131,800.0,,,,,I−/I3−,FTO,elsevier,no_heavy_metal_keyword_detected,10.1016/j.ijleo.2018.12.104,Photovoltaic performance of natural metal free photo-sensitizer for TiO2 based dye-sensitized solar cells
EcL,metal_free_organic_candidate,2,0.121,0.136,0.592,0.427,47.75,,C1=CC(=CC=C1CO[C@@H](CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,SnO2,,FTO,elsevier,metal_free_smiles_screen,10.1016/j.jsamd.2016.10.003,Dye-sensitized solar cells using natural dye as light-harvesting materials extracted from Acanthus sennii chiovenda flower and Euphorbia cotinifolia leaf
PB6,metal_free_organic_candidate,3,0.081,0.135,0.99,326.6667,43.6667,"4,4'-((4-(5-(2-(2,6-diisopropylphenyl)-1,3-dioxo-2,3-dihydro-1H-benzo[10,5]anthra[2,1,9-def]isoquinolin-8-yl)thiophen-2-yl)phenyl)azanediyl)dibenzoic acid",CC(C)c1cccc(C(C)C)c1N2C(=O)c3ccc4c5cccc6c(ccc(c7ccc(C2=O)c3c47)c56)c8sc(cc8)c9ccc(cc9)N(c%10ccc(cc%10)C(O)=O)c%11ccc(cc%11)C(O)=O,,,,elsevier,metal_free_smiles_screen,10.1016/j.nanoen.2018.10.054,Solution-processed nanoporous NiO-dye-ZnO photocathodes: Toward efficient and stable solid-state p-type dye-sensitized solar cells and dye-sensitized photoelectrosynthesis cells
Spinacha,metal_free_candidate_uncertain,1,0.134,0.134,0.55,460.0,53.12,,,,,glass,elsevier,no_heavy_metal_keyword_detected,10.1016/j.cap.2015.01.003,Sensitized solar cells based on natural dyes
PA : Chl,metal_free_candidate_uncertain,1,0.134,0.134,0.33,0.587,69.0,,,TiO2,,FTO,elsevier,no_heavy_metal_keyword_detected,10.1016/j.jphotochem.2019.112216,"Photoconversion efficiency of Titania solar cells co-sensitized with natural pigments from cochineal, papaya peel and microalga Scenedesmus obliquus"
Cherries ( 97 g ) + 1 % HCL,metal_free_candidate_uncertain,1,0.134,0.134,,0.301,28.8,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.rser.2016.11.198,Natural dyes for dye sensitized solar cell: A review
PhtrZnPCOOH,metal_free_candidate_uncertain,4,0.13,0.13,1.5,260.0,35.0,,,NiO,iodide/triiodide,,rsc,no_heavy_metal_keyword_detected,10.1039/C8CP04060E,Effect of the triazole ring in zinc porphyrin-fullerene dyads on the charge transfer processes in NiO-based devices  
Red cabbage,metal_free_candidate_uncertain,4,0.1033,0.13,1.3975,397.6313,0.6275,,,100 % TiO2; TiO2; TiO2 / clay,,FTO,elsevier,no_heavy_metal_keyword_detected,10.1016/j.ceramint.2010.09.001; 10.1016/j.solmat.2008.05.007,Red Sicilian orange and purple eggplant fruits as natural sensitizers for dye-sensitized solar cells | TiO2/modified natural clay semiconductor as a potential electrode for natural dye-sensitized solar cell
Norbixin,metal_free_organic_candidate,3,0.0923,0.13,0.3033,0.4667,0.54,,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C(=O)O)/C)/C)/C=C/C=C(/C=C/C(=O)O)\C,TiO2; ZnO,I−/I3−,TiO2; ZnO,elsevier,metal_free_smiles_screen,10.1016/j.rser.2011.07.148; 10.1016/j.solmat.2009.05.013,17th International Materials Research Congress 2008 | Review: Dye sensitized solar cells based on natural photosensitizers
YM-3,metal_free_organic_candidate,2,0.12,0.13,0.785,322.0,0.485,,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N(C(=C)C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)O1)[C@@H](C)OC)C)[C@@H](C(C)C)OC(=O)[C@H]([C@@H](C(C)C)O)NC(=O)C)C)C)C)C)CC2=CC=CC=C2)NC(=O)C,TiO2,I3−/I−,FTO,rsc,metal_free_smiles_screen,10.1039/C4TA01286K,Development of D–π–Cat fluorescent dyes with a catechol group for dye-sensitized solar cells based on dye-to-TiO 2 charge transfer 
BH6,metal_free_candidate_uncertain,1,0.13,0.13,4.4,95.0,0.31,,,,,,rsc,no_heavy_metal_keyword_detected,10.1039/C4CP04010D,A double-acceptor as a superior organic dye design for p-type DSSCs: high photocurrents and the observed light soaking effect  
Luffa cylindrical,metal_free_candidate_uncertain,1,0.13,0.13,0.44,0.52,0.6,,,TiO2,I−/I3−,FTO,elsevier,no_heavy_metal_keyword_detected,10.1016/j.jphotochem.2017.07.006,The effect of iron complexes of quercetin on dye-sensitized solar cell efficiency
Brassica olercea(Redcabbage),metal_free_candidate_uncertain,1,0.13,0.13,0.5,0.37,0.54,,,,I−/I3−,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.rser.2015.07.052,"Review on natural dye sensitized solar cells: Operation, materials and methods"
Red Cabbageb,metal_free_candidate_uncertain,1,0.13,0.13,0.97,461.0,28.98,,,,,glass,elsevier,no_heavy_metal_keyword_detected,10.1016/j.cap.2015.01.003,Sensitized solar cells based on natural dyes
norbixin,metal_free_organic_candidate,1,0.13,0.13,0.38,0.53,0.64,,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C(=O)O)/C)/C)/C=C/C=C(/C=C/C(=O)O)\C,,,,elsevier,metal_free_smiles_screen,10.1016/j.dyepig.2018.03.021,Photoelectrochemical and spectrophotometric studies on dye-sensitized solar cells (DSCs) and stable modules (DSCMs) based on natural apocarotenoids pigments
[Fe(bpy)3][NCS]2,metal_free_candidate_uncertain,1,0.13,0.13,0.56,450.0,0.5,,,,I−/I3−,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.ccr.2013.05.019,Light harvesting with Earth abundant d-block metals: Development of sensitizers in dye-sensitized solar cells (DSCs)
No sensitizer,metal_free_candidate_uncertain,1,0.13,0.13,0.4,0.53,61.0,,,TiO2,I3−/I−,FTO,elsevier,no_heavy_metal_keyword_detected,10.1016/j.jpowsour.2012.04.066,"Nanocomposites of gold and poly(3-hexylthiophene) containing fullerene moieties: Synthesis, characterization and application in solar cells"
Red onion in water extract,metal_free_candidate_uncertain,1,0.13,0.13,0.6,0.4,0.42,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solener.2019.02.023,Progress in dye sensitized solar cell by incorporating natural photosensitizers
Cowberry,metal_free_candidate_uncertain,1,0.13,0.13,0.4,0.56,0.54,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solener.2019.02.023,Progress in dye sensitized solar cell by incorporating natural photosensitizers
L. cylyndrica L.,metal_free_candidate_uncertain,1,0.13,0.13,0.44,0.52,0.6,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solener.2019.02.023,Progress in dye sensitized solar cell by incorporating natural photosensitizers
Brassica olercea ( Red cabbage ),metal_free_candidate_uncertain,1,0.13,0.13,0.5,0.37,0.54,,,,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.rser.2016.06.045,"Dye-sensitised solar cells: Development, structure, operation principles, electron kinetics, characterisation, synthesis materials and natural photosensitisers"
Bahraini henna,natural_or_bio_based_candidate,1,0.128,0.128,0.368,0.426,24.6,,,,I−/I3−,,elsevier,natural_keyword:henna,10.1016/j.rser.2015.07.052,"Review on natural dye sensitized solar cells: Operation, materials and methods"
Bahraini henna ( 80 g ),natural_or_bio_based_candidate,1,0.128,0.128,,0.426,24.6,,,TiO2,,,elsevier,natural_keyword:henna,10.1016/j.rser.2016.11.198,Natural dyes for dye sensitized solar cell: A review
Bahraini Henna,natural_or_bio_based_candidate,1,0.128,0.128,0.368,0.426,0.24,,,TiO2,,,elsevier,natural_keyword:henna,10.1016/j.solener.2019.02.023,Progress in dye sensitized solar cell by incorporating natural photosensitizers
CAD3|1,metal_free_candidate_uncertain,3,0.0937,0.127,1.76,164.0,32.3333,,,NiO,I3−/I−,,rsc,no_heavy_metal_keyword_detected,10.1039/C7CP01558E,Increasing p-type dye sensitised solar cell photovoltages using polyoxometalates  
A2,metal_free_organic_candidate,2,0.125,0.125,0.526,433.0,0.549,,C1=CC(=CC(=C1)C=O)/C=N/NC(=O)NN2C(=O)C3=CC(=CC4=C3C(=CC(=C4N)S(=O)(=O)O)C2=O)S(=O)(=O)O,TiO2,I−/I3−,,elsevier; rsc,metal_free_smiles_screen,10.1016/j.solmat.2007.07.002; 10.1039/C4DT00665H,Anthraquinone dyes as photosensitizers for dye-sensitized solar cells | Theoretical investigation of the charge-transfer properties in different meso -linked zinc porphyrins for highly efficient dye-sensitized solar cells  
CAD3|4,metal_free_candidate_uncertain,3,0.0947,0.123,1.6333,171.3333,34.3333,,,NiO,I3−/I−,,rsc,no_heavy_metal_keyword_detected,10.1039/C7CP01558E,Increasing p-type dye sensitised solar cell photovoltages using polyoxometalates  
C. alata,metal_free_candidate_uncertain,1,0.122,0.122,0.16,0.8,0.95,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solener.2019.02.023,Progress in dye sensitized solar cell by incorporating natural photosensitizers
SnSe2,metal_free_candidate_uncertain,2,0.062,0.12,0.45,0.245,0.345,,,TiO2,,,rsc,no_heavy_metal_keyword_detected,10.1039/C2CC17081G,SnSe 2  quantum dot sensitized solar cells prepared employing molecular metal chalcogenide as precursors  
Olive grain,metal_free_candidate_uncertain,1,0.12,0.12,0.58,0.55,38.0,,,SnO2,,FTO,elsevier,no_heavy_metal_keyword_detected,10.1016/j.jsamd.2016.10.003,Dye-sensitized solar cells using natural dye as light-harvesting materials extracted from Acanthus sennii chiovenda flower and Euphorbia cotinifolia leaf
P3 / b,metal_free_candidate_uncertain,1,0.12,0.12,0.379,473.0,65.0,,,TiO2,I3−/I−,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.dyepig.2016.06.024,Novel pyran based dyes for application in dye sensitized solar cells
P3 / c,metal_free_candidate_uncertain,1,0.12,0.12,0.357,476.0,68.0,,,TiO2,I3−/I−,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.dyepig.2016.06.024,Novel pyran based dyes for application in dye sensitized solar cells
ZnTCPP ( 12 h ),metal_free_candidate_uncertain,1,0.12,0.12,0.68,0.45,0.4,,,TiO2,,FTO,elsevier,no_heavy_metal_keyword_detected,10.1016/j.electacta.2013.01.055,Enhancement of dye-sensitized solar cells performances by improving electron density in conduction band of nanostructure TiO2 electrode with using a metalloporphyrin as additional dye
Methylene blue + Azur-B,metal_free_candidate_uncertain,1,0.12,0.12,0.7,0.732,,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.optmat.2018.03.056,Fabrication and characterization of mixed dye: Natural and synthetic organic dye
w / o dye,metal_free_candidate_uncertain,1,0.12,0.12,0.34,0.585,0.587,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solmat.2007.03.009,"Selected Papers from the Photovoltaics, Solar Energy Materials & Thin Films Symposium"
Red onion in EtOH extract,metal_free_candidate_uncertain,1,0.12,0.12,0.53,0.39,0.45,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solener.2019.02.023,Progress in dye sensitized solar cell by incorporating natural photosensitizers
ZnO : Capsicum,metal_free_candidate_uncertain,1,0.12,0.12,0.55,450.0,0.5,,,ZnO,,ITO,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solener.2016.11.029,Al-doped ZnO thin films grown onto ITO substrates as photoanode in dye sensitized solar cell
Jathopha curcas Linn ( Botuje ),metal_free_candidate_uncertain,1,0.12,0.12,0.69,0.05,0.87,,,,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.rser.2016.06.045,"Dye-sensitised solar cells: Development, structure, operation principles, electron kinetics, characterisation, synthesis materials and natural photosensitisers"
CIS,metal_free_candidate_uncertain,1,0.12,0.12,0.365,0.52,0.62,,,,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.matlet.2014.12.014,"Facile hydrothermal synthesis, formation mechanism and solar cell application of CuInS2 nanoparticles using novel starting reagents"
Yemeni henna,natural_or_bio_based_candidate,1,0.117,0.117,0.407,0.306,28.1,,,,I−/I3−,,elsevier,natural_keyword:henna,10.1016/j.rser.2015.07.052,"Review on natural dye sensitized solar cells: Operation, materials and methods"
Yemeni henna ( 87 g ),natural_or_bio_based_candidate,1,0.117,0.117,,0.306,28.1,,,TiO2,,,elsevier,natural_keyword:henna,10.1016/j.rser.2016.11.198,Natural dyes for dye sensitized solar cell: A review
Yemeni Henna,natural_or_bio_based_candidate,1,0.117,0.117,0.407,0.306,0.28,,,TiO2,,,elsevier,natural_keyword:henna,10.1016/j.solener.2019.02.023,Progress in dye sensitized solar cell by incorporating natural photosensitizers
ITM,metal_free_candidate_uncertain,1,0.114,0.114,0.37,488.0,0.63,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.optmat.2018.11.016,Studies on new natural dye sensitizers from Indigofera tinctoria in dye-sensitized solar cells
CDI,metal_free_organic_candidate,1,0.112,0.112,2.92,0.119,32.29,,C1=CN(C=N1)C(=O)N2C=CN=C2,NiO,I−/I3−,FTO,elsevier,metal_free_smiles_screen; organic_keyword:indoline|carbazole,10.1016/j.dyepig.2017.09.042,Single and double branched organic dyes based on carbazole and red-absorbing cationic indolium for p-type dye-sensitized solar cells: A combined experimental and theoretical investigation
OMK-CA,metal_free_organic_candidate,1,0.11,0.11,0.68,319.0,0.51,,,,I3−/I−,FTO,rsc,organic_keyword:cyanoacrylic,10.1039/C7RA00799J,"Synthesis, optical and electrochemical properties, and photovoltaic performance of a panchromatic and near-infrared (D) 2 –π–A type BODIPY dye with pyridyl group or cyanoacrylic acid  "
Red onion peel,metal_free_candidate_uncertain,1,0.11,0.11,0.31,0.61,0.6,,,,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.energy.2017.06.045,"In quest of power conversion efficiency in nature-inspired dye-sensitized solar cells: Individual, co-sensitized or tandem configuration?"
P3 / a,metal_free_candidate_uncertain,1,0.11,0.11,0.354,480.0,67.0,,,TiO2,I3−/I−,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.dyepig.2016.06.024,Novel pyran based dyes for application in dye sensitized solar cells
P3 / d,metal_free_candidate_uncertain,1,0.11,0.11,0.326,474.0,69.0,,,TiO2,I3−/I−,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.dyepig.2016.06.024,Novel pyran based dyes for application in dye sensitized solar cells
H2Chl-2,metal_free_candidate_uncertain,1,0.11,0.11,0.47,0.46,0.52,,,,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.jpowsour.2015.08.045,"Zinc chlorophyll aggregates as hole transporters for biocompatible, natural-photosynthesis-inspired solar cells"
SQ1 - TCAQ,metal_free_candidate_uncertain,1,0.11,0.11,0.39,0.46,0.64,,,,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.dyepig.2011.01.006,Far-red absorbing squarylium dyes with terminally connected electron-accepting units for organic dye-sensitized solar cells
Pawpaw leaves,metal_free_candidate_uncertain,1,0.11,0.11,0.6,260.0,72.0,,,TiO2,,,elsevier,no_heavy_metal_keyword_detected,10.1016/j.solener.2016.08.003,Recent advances in hybrid solar cells based on natural dye extracts from Indian plant pigment as sensitizers
Beetb,metal_free_candidate_uncertain,1,0.109,0.109,0.76,370.0,39.01,,,,,glass,elsevier,no_heavy_metal_keyword_detected,10.1016/j.cap.2015.01.003,Sensitized solar cells based on natural dyes
CAD4,metal_free_candidate_uncertain,1,0.105,0.105,3.96,84.0,31.6,,,,iodide/triiodide,,rsc,no_heavy_metal_keyword_detected,10.1039/C6FD00228E,Charge-transfer dynamics at the dye–semiconductor interface of photocathodes for solar energy applications  
